dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
office_home,resnet50,Clipart,1,random,2,Art__block_02,595,0.9786626509507075,0.9759668996443848,0.0027621339487076562,12,10,0,11
office_home,resnet50,Clipart,1,random,3,Art__block_02,595,0.9786626509507075,0.9759668996443848,0.0027621339487076562,12,10,0,11
office_home,resnet50,Clipart,1,random,4,Product__block_00,1142,0.9766472234951454,0.9759668996443848,0.0006970767666491127,6,10,1,2
office_home,resnet50,Clipart,1,random,5,Product__block_03,1077,0.9768464840657943,0.9759668996443848,0.0009012441115882709,8,10,1,6
office_home,resnet50,Clipart,1,random,6,Real World__block_03,1150,0.975992739297389,0.9759668996443848,2.647595222091393e-05,2,10,1,1
office_home,resnet50,Clipart,1,random,7,Product__block_01,1099,0.9767569451853638,0.9759668996443848,0.0008095003439839271,7,10,1,4
office_home,resnet50,Clipart,1,random,8,Product__block_00,1142,0.9766472234951454,0.9759668996443848,0.0006970767666491127,6,10,1,2
office_home,resnet50,Clipart,1,random,9,Art__block_00,608,0.9786431516318579,0.9759668996443848,0.002742154460820622,11,10,0,9
office_home,resnet50,Clipart,1,random,10,Product__block_01,1099,0.9767569451853638,0.9759668996443848,0.0008095003439839271,7,10,1,4
office_home,resnet50,Clipart,1,random,11,Real World__block_01,1066,0.9761241320823735,0.9759668996443848,0.00016110427315311527,4,10,1,8
office_home,resnet50,Clipart,1,random,12,Art__block_03,582,0.9783191913372219,0.9759668996443848,0.0024102166719939346,10,10,1,12
office_home,resnet50,Clipart,1,random,13,Art__block_02,595,0.9786626509507075,0.9759668996443848,0.0027621339487076562,12,10,0,11
office_home,resnet50,Clipart,1,random,14,Art__block_03,582,0.9783191913372219,0.9759668996443848,0.0024102166719939346,10,10,1,12
office_home,resnet50,Clipart,1,random,15,Art__block_02,595,0.9786626509507075,0.9759668996443848,0.0027621339487076562,12,10,0,11
office_home,resnet50,Clipart,1,random,16,Real World__block_02,1087,0.9760456112087814,0.9759668996443848,8.0649829851125e-05,3,10,1,7
office_home,resnet50,Clipart,1,random,17,Real World__block_02,1087,0.9760456112087814,0.9759668996443848,8.0649829851125e-05,3,10,1,7
office_home,resnet50,Clipart,1,random,18,Art__block_01,642,0.9780240824620563,0.9759668996443848,0.0021078407663427034,9,10,1,10
office_home,resnet50,Clipart,1,random,19,Art__block_01,642,0.9780240824620563,0.9759668996443848,0.0021078407663427034,9,10,1,10
office_home,resnet50,Clipart,1,second_moment_mmd,-1,Product__block_01,1099,0.9767569451853638,0.9759668996443848,0.0008095003439839271,7,10,1,4
office_home,resnet50,Clipart,1,size,-1,Real World__block_03,1150,0.975992739297389,0.9759668996443848,2.647595222091393e-05,2,10,1,1
office_home,resnet50,Clipart,1,spectrum_rank_l,-1,Real World__block_00,1054,0.9759668996443848,0.9759668996443848,0.0,1,10,1,5
office_home,resnet50,Clipart,1,target_a,-1,Real World__block_03,1150,0.975992739297389,0.9759668996443848,2.647595222091393e-05,2,10,1,1
office_home,resnet50,Clipart,1,target_energy,-1,Product__block_00,1142,0.9766472234951454,0.9759668996443848,0.0006970767666491127,6,10,1,2
office_home,resnet50,Clipart,3,bayesian_d,-1,Real World__block_01|Real World__block_02|Real World__block_03,3303,0.9742338903181975,0.9738628310741376,0.0003810179752425961,80,10,0,45
office_home,resnet50,Clipart,3,collapse_4s,-1,Product__block_00|Real World__block_02|Real World__block_03,3379,0.9741151917638636,0.9738628310741376,0.00025913371131297856,34,10,0,8
office_home,resnet50,Clipart,3,domain_balance,-1,Art__block_01|Product__block_00|Real World__block_03,2934,0.9741706602567934,0.9738628310741376,0.00031609090400985064,59,10,0,56
office_home,resnet50,Clipart,3,dpp_subspace,-1,Product__block_00|Real World__block_02|Real World__block_03,3379,0.9741151917638636,0.9738628310741376,0.00025913371131297856,34,10,0,8
