encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,best_candidate_confidence_set_recall,top3_candidate_recall,best_candidate_family_recall,top3_candidate_family_recall,oracle_source,oracle_sources,oracle_source_count,oracle_confidence_sources,oracle_confidence_source_count,oracle_source_family,oracle_source_families,selected_source,selected_source_family,shortlist,shortlist_families,candidate_family_count,selected_family_count,removed_family_fraction,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,adapter_seeds,primary_tie_tolerance,oracle_validation_margin_to_second,stage2_evaluations,exhaustive_stage2_evaluations,best_candidate_recall_tol_0,best_candidate_recall_tol_0p001,best_candidate_recall_tol_0p002,best_candidate_recall_tol_0p005
vit_b16,beans,agglomerative_subspace,-1,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,bloodmnist,bloodmnist,bloodmnist|cifar10|cifar100_coarse,bloodmnist|cifar10|cifar100_shared_images,17,3,0.8235294117647058,0.8451321891090473,0.8417795086045331,0.003352680504514205,0.09075056468555096,5,1e-12,0.0010315938352540854,3,21,0,0,0,1
vit_b16,beans,dpp_subspace,-1,3,21,0.8571428571428572,1,1,0.6666666666666666,1,0.6666666666666666,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,stl10,stl10,tiny_imagenet|stl10|cifar100,cifar100_shared_images|stl10|tiny_imagenet,17,3,0.8235294117647058,0.8451321891090473,0.8451321891090473,0.0,0.0,5,1e-12,0.0010315938352540854,3,21,1,1,1,1
vit_b16,beans,exact_merged_rank_greedy,-1,3,21,0.8571428571428572,1,1,0.6666666666666666,1,0.6666666666666666,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,stl10,stl10,tiny_imagenet|stl10|cifar100,cifar100_shared_images|stl10|tiny_imagenet,17,3,0.8235294117647058,0.8451321891090473,0.8451321891090473,0.0,0.0,5,1e-12,0.0010315938352540854,3,21,1,1,1,1
vit_b16,beans,facility_subspace,-1,3,21,0.8571428571428572,0,1,0.0,0,0.0,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,cifar100_coarse,cifar100_shared_images,organsmnist|cifar100_coarse|mnist,cifar100_shared_images|handwritten_digits|organmnist_views,17,3,0.8235294117647058,0.8451321891090473,0.8372018224804114,0.007930366628635888,0.21465965777029397,5,1e-12,0.0010315938352540854,3,21,0,0,0,0
vit_b16,beans,kcenter_subspace,-1,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,tiny_imagenet,tiny_imagenet,tiny_imagenet|rendered_sst2|usps,handwritten_digits|rendered_sst2|tiny_imagenet,17,3,0.8235294117647058,0.8451321891090473,0.8441005952737932,0.0010315938352540854,0.02792324617552738,5,1e-12,0.0010315938352540854,3,21,0,0,1,1
vit_b16,beans,leverage_centroid,-1,3,21,0.8571428571428572,1,1,0.3333333333333333,1,0.3333333333333333,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,stl10,stl10,rendered_sst2|stl10|retinamnist,rendered_sst2|retinamnist|stl10,17,3,0.8235294117647058,0.8451321891090473,0.8451321891090473,0.0,0.0,5,1e-12,0.0010315938352540854,3,21,1,1,1,1
vit_b16,beans,pool_vendi_subspace,-1,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,tiny_imagenet,tiny_imagenet,tiny_imagenet|rendered_sst2|usps,handwritten_digits|rendered_sst2|tiny_imagenet,17,3,0.8235294117647058,0.8451321891090473,0.8441005952737932,0.0010315938352540854,0.02792324617552738,5,1e-12,0.0010315938352540854,3,21,0,0,1,1
vit_b16,beans,rank_l_gram,-1,3,21,0.8571428571428572,1,1,0.6666666666666666,1,0.6666666666666666,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,stl10,stl10,stl10|tiny_imagenet|cifar100,cifar100_shared_images|stl10|tiny_imagenet,17,3,0.8235294117647058,0.8451321891090473,0.8451321891090473,0.0,0.0,5,1e-12,0.0010315938352540854,3,21,1,1,1,1
vit_b16,beans,rank_only,-1,3,21,0.8571428571428572,0,1,0.3333333333333333,0,0.3333333333333333,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,tiny_imagenet,tiny_imagenet,tiny_imagenet|cifar100|cifar100_coarse,cifar100_shared_images|tiny_imagenet,17,2,0.8823529411764706,0.8451321891090473,0.8441005952737932,0.0010315938352540854,0.02792324617552738,5,1e-12,0.0010315938352540854,3,21,0,0,1,1
vit_b16,beans,random,0,3,21,0.8571428571428572,0,1,0.0,0,0.0,stl10,stl10,1,bloodmnist|cifar10|cifar100_coarse|dermamnist|organamnist|pneumoniamnist|retinamnist|stl10|tiny_imagenet,9,stl10,stl10,usps,handwritten_digits,pneumoniamnist|retinamnist|usps,handwritten_digits|pneumoniamnist|retinamnist,17,3,0.8235294117647058,0.8451321891090473,0.8400386982698889,0.005093490839158443,0.13787092723327854,5,1e-12,0.0010315938352540854,3,21,0,0,0,0
