run_fingerprint,encoder,source,adapter_seed,target,test_accuracy,adapter_state_path,adapter_state_file_sha256,adapter_state_sha256,evaluation_seconds,device
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,0,beans,0.875,adapter_states/vit_b16__bloodmnist__seed0.pt,689207c61cc7a03407da02c94814fc7f3cd1667ef531505bc086fc5c5148ba14,90ab1d0fa87a8a6c28793cb078db4444525c2c31ecb66239246ee1a3fc8da38d,0.009332800284028053,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,0,dtd,0.6031914949417114,adapter_states/vit_b16__bloodmnist__seed0.pt,689207c61cc7a03407da02c94814fc7f3cd1667ef531505bc086fc5c5148ba14,90ab1d0fa87a8a6c28793cb078db4444525c2c31ecb66239246ee1a3fc8da38d,0.011237559840083122,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,0,eurosat,0.8981481790542603,adapter_states/vit_b16__bloodmnist__seed0.pt,689207c61cc7a03407da02c94814fc7f3cd1667ef531505bc086fc5c5148ba14,90ab1d0fa87a8a6c28793cb078db4444525c2c31ecb66239246ee1a3fc8da38d,0.011737773194909096,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,0,flowers102,0.7127999663352966,adapter_states/vit_b16__bloodmnist__seed0.pt,689207c61cc7a03407da02c94814fc7f3cd1667ef531505bc086fc5c5148ba14,90ab1d0fa87a8a6c28793cb078db4444525c2c31ecb66239246ee1a3fc8da38d,0.015111703425645828,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,0,gtsrb,0.4967999756336212,adapter_states/vit_b16__bloodmnist__seed0.pt,689207c61cc7a03407da02c94814fc7f3cd1667ef531505bc086fc5c5148ba14,90ab1d0fa87a8a6c28793cb078db4444525c2c31ecb66239246ee1a3fc8da38d,0.013576708734035492,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,0,oxford_pets,0.8983373641967773,adapter_states/vit_b16__bloodmnist__seed0.pt,689207c61cc7a03407da02c94814fc7f3cd1667ef531505bc086fc5c5148ba14,90ab1d0fa87a8a6c28793cb078db4444525c2c31ecb66239246ee1a3fc8da38d,0.012262044474482536,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,1,beans,0.84375,adapter_states/vit_b16__bloodmnist__seed1.pt,c9b20b3e6651c32cbcaf2c58f5049c8a6ee2a011b7945a20667ea1e2ed3c47f6,2d58f903fc56d73b8368cbda178c27c256bc95fd25abf02e549c9791e5a3485f,0.009064212441444397,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,1,dtd,0.5984042286872864,adapter_states/vit_b16__bloodmnist__seed1.pt,c9b20b3e6651c32cbcaf2c58f5049c8a6ee2a011b7945a20667ea1e2ed3c47f6,2d58f903fc56d73b8368cbda178c27c256bc95fd25abf02e549c9791e5a3485f,0.011678442358970642,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,1,eurosat,0.8903703689575195,adapter_states/vit_b16__bloodmnist__seed1.pt,c9b20b3e6651c32cbcaf2c58f5049c8a6ee2a011b7945a20667ea1e2ed3c47f6,2d58f903fc56d73b8368cbda178c27c256bc95fd25abf02e549c9791e5a3485f,0.010439878329634666,npu:4
6bdef6a420d19e90efa9d2c0ca4bb4b899bd44ef81a99b76d171dc8360c49d88,vit_b16,bloodmnist,1,flowers102,0.7034000158309937,adapter_states/vit_b16__bloodmnist__seed1.pt,c9b20b3e6651c32cbcaf2c58f5049c8a6ee2a011b7945a20667ea1e2ed3c47f6,2d58f903fc56d73b8368cbda178c27c256bc95fd25abf02e549c9791e5a3485f,0.010404935106635094,npu:4
