run_fingerprint,encoder,source,adapter_seed,target,test_accuracy,adapter_state_path,adapter_state_file_sha256,adapter_state_sha256,evaluation_seconds,device
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,2,flowers102,0.6643999814987183,adapter_states/resnet50__bloodmnist__seed2.pt,6a2b4497f0a02fa267e7c184d07131268f24284f18ce47d720343d1890abf9e8,c5bbc2e5a9ae05ef22c83ba854d1582ea5ace7dfd6fff3b2c2cc2f5af7586287,0.01628422923386097,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,2,food101,0.4300000071525574,adapter_states/resnet50__bloodmnist__seed2.pt,6a2b4497f0a02fa267e7c184d07131268f24284f18ce47d720343d1890abf9e8,c5bbc2e5a9ae05ef22c83ba854d1582ea5ace7dfd6fff3b2c2cc2f5af7586287,0.017952043563127518,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,3,beans,0.890625,adapter_states/resnet50__bloodmnist__seed3.pt,ad5db64f35af1e9a155c89dab69e4dc11d4f2db8675c8c16d7043676e31e95d7,cd2aaba0e3e3ea96c6c922dbf314e195c3f9801b989827706dfe1bdc9874d8a2,0.012900624424219131,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,3,dtd,0.6207446455955505,adapter_states/resnet50__bloodmnist__seed3.pt,ad5db64f35af1e9a155c89dab69e4dc11d4f2db8675c8c16d7043676e31e95d7,cd2aaba0e3e3ea96c6c922dbf314e195c3f9801b989827706dfe1bdc9874d8a2,0.01551167480647564,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,3,eurosat,0.8996296525001526,adapter_states/resnet50__bloodmnist__seed3.pt,ad5db64f35af1e9a155c89dab69e4dc11d4f2db8675c8c16d7043676e31e95d7,cd2aaba0e3e3ea96c6c922dbf314e195c3f9801b989827706dfe1bdc9874d8a2,0.014090770855545998,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,3,flowers102,0.6713999509811401,adapter_states/resnet50__bloodmnist__seed3.pt,ad5db64f35af1e9a155c89dab69e4dc11d4f2db8675c8c16d7043676e31e95d7,cd2aaba0e3e3ea96c6c922dbf314e195c3f9801b989827706dfe1bdc9874d8a2,0.013855498284101486,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,3,food101,0.42819997668266296,adapter_states/resnet50__bloodmnist__seed3.pt,ad5db64f35af1e9a155c89dab69e4dc11d4f2db8675c8c16d7043676e31e95d7,cd2aaba0e3e3ea96c6c922dbf314e195c3f9801b989827706dfe1bdc9874d8a2,0.017409952357411385,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,4,beans,0.8671875,adapter_states/resnet50__bloodmnist__seed4.pt,f3a3712b9985ce6befad98e820ce911f76685c192f7400e36599b91ab6dce482,dff6474c57a10e416e705e29de1aedf5ccca6bf9e0284243f476d5868fce21e3,0.012105394154787064,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,4,dtd,0.6271276473999023,adapter_states/resnet50__bloodmnist__seed4.pt,f3a3712b9985ce6befad98e820ce911f76685c192f7400e36599b91ab6dce482,dff6474c57a10e416e705e29de1aedf5ccca6bf9e0284243f476d5868fce21e3,0.019364837557077408,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,4,eurosat,0.9014815092086792,adapter_states/resnet50__bloodmnist__seed4.pt,f3a3712b9985ce6befad98e820ce911f76685c192f7400e36599b91ab6dce482,dff6474c57a10e416e705e29de1aedf5ccca6bf9e0284243f476d5868fce21e3,0.01719954051077366,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,4,flowers102,0.6749999523162842,adapter_states/resnet50__bloodmnist__seed4.pt,f3a3712b9985ce6befad98e820ce911f76685c192f7400e36599b91ab6dce482,dff6474c57a10e416e705e29de1aedf5ccca6bf9e0284243f476d5868fce21e3,0.015242893248796463,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,bloodmnist,4,food101,0.423799991607666,adapter_states/resnet50__bloodmnist__seed4.pt,f3a3712b9985ce6befad98e820ce911f76685c192f7400e36599b91ab6dce482,dff6474c57a10e416e705e29de1aedf5ccca6bf9e0284243f476d5868fce21e3,0.01885322853922844,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,0,beans,0.8828125,adapter_states/resnet50__breastmnist__seed0.pt,7d826e7ad5ebaeef65036bf0f3d4f8b1c1d1ed2d17527a41e00edc33bc482762,f46077d01a9643d9ff95c650961f2907a2bed166963083b58aabbb5e3b32458f,0.010941436514258385,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,0,eurosat,0.902222216129303,adapter_states/resnet50__breastmnist__seed0.pt,7d826e7ad5ebaeef65036bf0f3d4f8b1c1d1ed2d17527a41e00edc33bc482762,f46077d01a9643d9ff95c650961f2907a2bed166963083b58aabbb5e3b32458f,0.015560906380414963,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,0,food101,0.4124000072479248,adapter_states/resnet50__breastmnist__seed0.pt,7d826e7ad5ebaeef65036bf0f3d4f8b1c1d1ed2d17527a41e00edc33bc482762,f46077d01a9643d9ff95c650961f2907a2bed166963083b58aabbb5e3b32458f,0.017021672800183296,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,0,gtsrb,0.5747999548912048,adapter_states/resnet50__breastmnist__seed0.pt,7d826e7ad5ebaeef65036bf0f3d4f8b1c1d1ed2d17527a41e00edc33bc482762,f46077d01a9643d9ff95c650961f2907a2bed166963083b58aabbb5e3b32458f,0.01741241104900837,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,1,beans,0.8359375,adapter_states/resnet50__breastmnist__seed1.pt,b72f387d613e5ff5dd70bd4aed5b0247f8f3503070a5c792bfb7c9c04052c445,98e72903c7da4ffa7a0662faf26042ad565a1de04d7f3582ebde0b782e9ac351,0.012413643300533295,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,1,eurosat,0.9022222757339478,adapter_states/resnet50__breastmnist__seed1.pt,b72f387d613e5ff5dd70bd4aed5b0247f8f3503070a5c792bfb7c9c04052c445,98e72903c7da4ffa7a0662faf26042ad565a1de04d7f3582ebde0b782e9ac351,0.017183387652039528,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,1,food101,0.4221999943256378,adapter_states/resnet50__breastmnist__seed1.pt,b72f387d613e5ff5dd70bd4aed5b0247f8f3503070a5c792bfb7c9c04052c445,98e72903c7da4ffa7a0662faf26042ad565a1de04d7f3582ebde0b782e9ac351,0.028388559818267822,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,1,gtsrb,0.5895999670028687,adapter_states/resnet50__breastmnist__seed1.pt,b72f387d613e5ff5dd70bd4aed5b0247f8f3503070a5c792bfb7c9c04052c445,98e72903c7da4ffa7a0662faf26042ad565a1de04d7f3582ebde0b782e9ac351,0.01896320842206478,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,2,beans,0.8671875,adapter_states/resnet50__breastmnist__seed2.pt,4a446b2f1ed474eac29c88a318c0a5e8fb93e8aa44f73f620b1ef213a91f036e,a941f22992a7968c3d3ccf0f4ea2646131f6b2fe49cb646274f8226dbbefa41e,0.012985575944185257,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,2,eurosat,0.9007407426834106,adapter_states/resnet50__breastmnist__seed2.pt,4a446b2f1ed474eac29c88a318c0a5e8fb93e8aa44f73f620b1ef213a91f036e,a941f22992a7968c3d3ccf0f4ea2646131f6b2fe49cb646274f8226dbbefa41e,0.017621882259845734,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,2,food101,0.42559999227523804,adapter_states/resnet50__breastmnist__seed2.pt,4a446b2f1ed474eac29c88a318c0a5e8fb93e8aa44f73f620b1ef213a91f036e,a941f22992a7968c3d3ccf0f4ea2646131f6b2fe49cb646274f8226dbbefa41e,0.018337884917855263,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,2,gtsrb,0.5690000057220459,adapter_states/resnet50__breastmnist__seed2.pt,4a446b2f1ed474eac29c88a318c0a5e8fb93e8aa44f73f620b1ef213a91f036e,a941f22992a7968c3d3ccf0f4ea2646131f6b2fe49cb646274f8226dbbefa41e,0.018016433343291283,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,3,beans,0.8671875,adapter_states/resnet50__breastmnist__seed3.pt,850b1a276e0f7179834571120ae40697d1bf8744b825f82e24d5ea579e325f98,053f8f61e1b466437c0c6973b75154f75605a0b14383b4be514b9cc6e34d68ab,0.012058112770318985,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,3,eurosat,0.9014815092086792,adapter_states/resnet50__breastmnist__seed3.pt,850b1a276e0f7179834571120ae40697d1bf8744b825f82e24d5ea579e325f98,053f8f61e1b466437c0c6973b75154f75605a0b14383b4be514b9cc6e34d68ab,0.018497776240110397,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,3,food101,0.4331999719142914,adapter_states/resnet50__breastmnist__seed3.pt,850b1a276e0f7179834571120ae40697d1bf8744b825f82e24d5ea579e325f98,053f8f61e1b466437c0c6973b75154f75605a0b14383b4be514b9cc6e34d68ab,0.017462443560361862,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,3,gtsrb,0.601599931716919,adapter_states/resnet50__breastmnist__seed3.pt,850b1a276e0f7179834571120ae40697d1bf8744b825f82e24d5ea579e325f98,053f8f61e1b466437c0c6973b75154f75605a0b14383b4be514b9cc6e34d68ab,0.017911512404680252,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,4,beans,0.921875,adapter_states/resnet50__breastmnist__seed4.pt,6429f5425be010a701aed86a7c78ff971cd6673b5df5c9d6a69bf58cca9b048e,9c1d428d862a3a50a2b4a8f024531a36ed25cc768e3a6e090155ba33adf0d2b4,0.024026596918702126,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,4,eurosat,0.9007407426834106,adapter_states/resnet50__breastmnist__seed4.pt,6429f5425be010a701aed86a7c78ff971cd6673b5df5c9d6a69bf58cca9b048e,9c1d428d862a3a50a2b4a8f024531a36ed25cc768e3a6e090155ba33adf0d2b4,0.025422507897019386,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,4,food101,0.4275999665260315,adapter_states/resnet50__breastmnist__seed4.pt,6429f5425be010a701aed86a7c78ff971cd6673b5df5c9d6a69bf58cca9b048e,9c1d428d862a3a50a2b4a8f024531a36ed25cc768e3a6e090155ba33adf0d2b4,0.021082423627376556,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,breastmnist,4,gtsrb,0.5917999744415283,adapter_states/resnet50__breastmnist__seed4.pt,6429f5425be010a701aed86a7c78ff971cd6673b5df5c9d6a69bf58cca9b048e,9c1d428d862a3a50a2b4a8f024531a36ed25cc768e3a6e090155ba33adf0d2b4,0.01698901876807213,npu:4
aa68f8ecdfa2d6f52ae0021e786a197e0ee812924839e0d6a2590b4f0ab7366a,resnet50,cifar10,0,beans,0.8828125,adapter_states/resnet50__cifar10__seed0.pt,29975e6c1e6860c60d2eadd2cf7ee5b133a1607138af5f2b5ec84449698238df,05da4dd03c20ff57b0132238e20c3024da7d66ac8f25f9bfca816c2299fce403,0.015114892274141312,npu:4
