encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
vit_b16,cifar100,general_vision,2,oxford_pets,0.9227354957303707,0.009745393642560852,0.9336941242|0.9144021869|0.9157608747|0.9156463146|0.9305176735|0.9364004731|0.9239130020|0.9211956263|0.9183673859|0.9114440680|0.9188091755|0.9442934990|0.9307065010|0.9129252434|0.9128065109,0.9220108654|0.9222825746|0.9239130472,0.0008400107208506177,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9035158753395081,500,600,256,128,0.01,1.344932984560728,0.17263593524694443,npu:7
vit_b16,cifar100,general_vision,3,beans,0.8468730010039418,0.025521995049006305,0.8557692766|0.7971014380|0.8357487917|0.8689320087|0.8689320683|0.8365385532|0.8309178352|0.8647342920|0.8349514604|0.8737864494|0.8317308426|0.8260869980|0.8550724387|0.8203883767|0.9029126167,0.8452611286|0.8481624940|0.8471953804,0.0012062135499369198,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8203125,500,600,256,128,0.01,1.286656891927123,0.12748459540307522,npu:7
vit_b16,cifar100,general_vision,3,dtd,0.5959220250447591,0.011049935823406626,0.5864362717|0.6077128053|0.5970745087|0.5664894581|0.5984042883|0.5997340679|0.6050531864|0.6023936868|0.5904255509|0.5904256105|0.5824468136|0.5930851698|0.6050531864|0.6090425849|0.6050531864,0.5912234664|0.5976064205|0.5989361882,0.003366443282970952,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6085106134414673,500,600,256,128,0.01,1.286656891927123,0.15169880539178848,npu:7
vit_b16,cifar100,general_vision,3,eurosat,0.8943999802311261,0.008520556641738323,0.8787275553|0.9041916132|0.9009009600|0.8906720281|0.8815261126|0.8996022940|0.9061876535|0.8908908367|0.8906720281|0.8905621767|0.8946321011|0.8932135701|0.8908908963|0.8916749954|0.9116466045,0.8911999992|0.8955999645|0.8963999770,0.0022861778621822686,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8922222256660461,500,600,256,128,0.01,1.286656891927123,0.17110923305153847,npu:7
vit_b16,cifar100,general_vision,3,flowers102,0.683986993630727,0.0306319144329648,0.7450981140|0.6617648005|0.6568627954|0.6470589042|0.7009804249|0.6274510622|0.7205883265|0.6813725829|0.7058824301|0.6715686917|0.7205882668|0.7009804845|0.6715686321|0.6862745881|0.6617648005,0.6823530078|0.6813726187|0.6882353544,0.003030590456780319,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7095999717712402,500,600,256,128,0.01,1.286656891927123,0.17541573755443096,npu:7
vit_b16,cifar100,general_vision,3,food101,0.438466689089934,0.011713888519708122,0.4554455876|0.4178217947|0.4396039844|0.4396039844|0.4468750358|0.4247524738|0.4564356804|0.4237623811|0.4524752498|0.4312500358|0.4227722883|0.4405940771|0.4425742626|0.4435644150|0.4395833611,0.4398000278|0.4378000154|0.4378000240,0.0009428128348049484,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.48259997367858887,500,600,256,128,0.01,1.286656891927123,0.17340227030217648,npu:7
vit_b16,cifar100,general_vision,3,gtsrb,0.627400005586942,0.009915163769855474,0.6194690466|0.6258705854|0.6263736486|0.6307847500|0.6215666533|0.6578171253|0.6278606653|0.6123876572|0.6287726164|0.6256358624|0.6204522848|0.6228855848|0.6353646517|0.6338027716|0.6215666533,0.6248000085|0.6306000127|0.6267999956,0.0024055520476479065,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5133999586105347,500,600,256,128,0.01,1.286656891927123,0.16158241219818592,npu:7
vit_b16,cifar100,general_vision,3,oxford_pets,0.9160326093273318,0.007297083070088293,0.9282814264|0.9144022465|0.9144021869|0.9061225653|0.9128065109|0.9215155244|0.9211956263|0.9089674354|0.9047619700|0.9196184874|0.9228686094|0.9279891253|0.9157608747|0.9061225057|0.9155312777,0.9152174189|0.9152173923|0.9176630168,0.0011528721814460011,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9029707908630371,500,600,256,128,0.01,1.286656891927123,0.16347530484199524,npu:7
vit_b16,cifar100,general_vision,4,beans,0.8339781007560739,0.020844272305481228,0.8750001192|0.8115941882|0.8309178352|0.8543689847|0.8300970793|0.8557693362|0.8260869384|0.8357487917|0.8155339956|0.8398058414|0.8317308426|0.8019323349|0.8695652485|0.8155339956|0.8155339956,0.8404255540|0.8346228477|0.8268859006,0.00554630973113404,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7890625,500,600,256,128,0.01,1.224483223631978,0.11754661239683628,npu:7
vit_b16,cifar100,general_vision,4,dtd,0.6113475322723388,0.010213904709568112,0.6077127457|0.6289893985|0.6023936272|0.6023936272|0.6090425253|0.6090425849|0.6196808815|0.6276595592|0.5984042883|0.6143617630|0.6183511019|0.6037234068|0.6263297796|0.5984042883|0.6037234068,0.6101063848|0.6138298154|0.6101063967,0.001755239223721743,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6074467897415161,500,600,256,128,0.01,1.224483223631978,0.12013140134513378,npu:7
vit_b16,cifar100,general_vision,4,eurosat,0.8935999866565069,0.007107676617066525,0.8906559944|0.8892215490|0.9079079628|0.8916749954|0.8865461349|0.8916500211|0.9071856737|0.8978979588|0.8886660337|0.8805220723|0.8896619678|0.8932135701|0.8928928971|0.8956870437|0.9006023407,0.8931999796|0.8932000093|0.8943999710,0.000565674343267851,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8918518424034119,500,600,256,128,0.01,1.224483223631978,0.11876203678548336,npu:7
vit_b16,cifar100,general_vision,4,flowers102,0.6911765336990356,0.02772967042120068,0.6960784793|0.6862745285|0.6911765337|0.7107843757|0.6862745881|0.6813726425|0.7500000596|0.6813725829|0.7058824301|0.6421569586|0.7009804845|0.7156863213|0.6960784793|0.6960784793|0.6274510622,0.6941177011|0.6921569347|0.6872549653,0.0028861941648537434,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6973999738693237,500,600,256,128,0.01,1.224483223631978,0.1701355315744877,npu:7
vit_b16,cifar100,general_vision,4,food101,0.4440666879812876,0.011116573545139516,0.4554455578|0.4574257731|0.4287129045|0.4514851570|0.4354166985|0.4455445707|0.4554455578|0.4435643554|0.4445544779|0.4364583790|0.4158415794|0.4485148787|0.4485148787|0.4386138916|0.4552083611,0.4458000234|0.4452000191|0.4412000215,0.002041785788273115,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.47939997911453247,500,600,256,128,0.01,1.224483223631978,0.1678695920854807,npu:7
vit_b16,cifar100,general_vision,4,gtsrb,0.6268000009338061,0.014550040756360225,0.6165191531|0.6368159056|0.6273726225|0.6247484684|0.6327568889|0.6460177302|0.6189054847|0.6103895903|0.6519114971|0.6052899361|0.6204522848|0.6238806248|0.6383616328|0.6026157141|0.6459816694,0.6275999917|0.6266000118|0.6261999994,0.0005887791594436772,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5072000026702881,500,600,256,128,0.01,1.224483223631978,0.17537667602300644,npu:7
vit_b16,cifar100,general_vision,4,oxford_pets,0.9182065130791802,0.0073684184074493874,0.9228686690|0.9103261232|0.9198369980|0.9129252434|0.9264304638|0.9364005327|0.9157608747|0.9144021273|0.9183673859|0.9114440680|0.9147495627|0.9293478131|0.9089674354|0.9156463146|0.9155312777,0.9184782657|0.9192934613|0.9168478122,0.0010167553192020134,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9002452492713928,500,600,256,128,0.01,1.224483223631978,0.16929969564080238,npu:7
vit_b16,cifar100_coarse,general_vision,0,beans,0.8272082579281929,0.020361142045838828,0.8461539149|0.8164250851|0.8067632914|0.8106796145|0.8446602225|0.8365385532|0.8115941882|0.8502415419|0.8592233062|0.8252426982|0.7836538553|0.8260869384|0.8550723791|0.8155339956|0.8203883767,0.8249516583|0.8365570717|0.8201160438,0.006899083535478653,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8046875,500,600,256,128,0.01,1.3686387743800879,0.11132635176181793,npu:7
vit_b16,cifar100_coarse,general_vision,0,dtd,0.593794349829356,0.01454172630784274,0.5877659321|0.6156915426|0.5957447290|0.5611702204|0.6010638475|0.5864361525|0.5997340679|0.5984042883|0.5957447290|0.5904255509|0.5877659917|0.5651595592|0.6090425849|0.6077128053|0.6050532460,0.5922872543|0.5941489577|0.5949468374,0.0011143475303243573,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6063829660415649,500,600,256,128,0.01,1.3686387743800879,0.12903706915676594,npu:7
vit_b16,cifar100_coarse,general_vision,0,eurosat,0.8969999836524328,0.010454031492960002,0.8827037215|0.8922156096|0.9079079628|0.9027081132|0.8935742378|0.9005963802|0.9231536984|0.8898898363|0.8836508989|0.8905622363|0.8966202140|0.8962075710|0.8848848939|0.9057171345|0.9046185017,0.8957999938|0.8975999689|0.8975999882,0.0008485209359691025,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8844444751739502,500,600,256,128,0.01,1.3686387743800879,0.16649426706135273,npu:7
vit_b16,cifar100_coarse,general_vision,0,flowers102,0.6741830865542093,0.02823726497370086,0.6715686917|0.7009804845|0.7107843757|0.6813726425|0.6813726425|0.6372549534|0.6960785389|0.7058824301|0.6568628550|0.6176471114|0.6764706373|0.6960784793|0.6568628550|0.6960785389|0.6274510622,0.6892157674|0.6627451777|0.6705883145,0.011101495945883949,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.704200029373169,500,600,256,128,0.01,1.3686387743800879,0.1764763593673706,npu:7
vit_b16,cifar100_coarse,general_vision,0,food101,0.4208000216285388,0.013464255810577315,0.4346534610|0.4346534908|0.4099010229|0.4366337061|0.3979167044|0.4267326891|0.4277227819|0.4069306850|0.4207921028|0.4093750417|0.4009901285|0.4198020101|0.4346534610|0.4108911157|0.4395833611,0.4230000268|0.4184000163|0.4210000218,0.0018832638515374506,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.47200000286102295,500,600,256,128,0.01,1.3686387743800879,0.19994436018168926,npu:7
vit_b16,cifar100_coarse,general_vision,0,gtsrb,0.6285333290656409,0.010911118047795014,0.6116027832|0.6268656254|0.6203796268|0.6408450603|0.6276704073|0.6529006958|0.6258705854|0.6233766079|0.6227363944|0.6154628992|0.6184857488|0.6308457255|0.6293706298|0.6368209124|0.6449644566,0.6253999982|0.6281999873|0.6320000018,0.0027047303542493562,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5107999444007874,500,600,256,128,0.01,1.3686387743800879,0.17253077775239944,npu:7
vit_b16,cifar100_coarse,general_vision,0,oxford_pets,0.9094202894447506,0.008011545487752778,0.9188091159|0.8994565606|0.9130434990|0.9088436365|0.9168936610|0.9201623201|0.8980978727|0.8940217495|0.9074830413|0.9168937206|0.9066305161|0.9089674354|0.9157608747|0.9156463146|0.9005448818,0.9114130436|0.9073369627|0.9095108620,0.0016652850431360167,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9029707908630371,500,600,256,128,0.01,1.3686387743800879,0.13762792944908142,npu:7
vit_b16,cifar100_coarse,general_vision,1,beans,0.8355899609956796,0.022669325845585658,0.8317308426|0.8164251447|0.8454105854|0.8834951520|0.8786407709|0.8317308426|0.8164250851|0.8454106450|0.8155340552|0.8252427578|0.8269231319|0.8067632914|0.8647342920|0.8203883767|0.8252426982,0.8510638409|0.8268859138|0.8288201283,0.010970141784957426,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8671875,500,600,256,128,0.01,1.189106734469533,0.11617054790258408,npu:7
vit_b16,cifar100_coarse,general_vision,1,dtd,0.599822731812795,0.009421386264340942,0.5917553902|0.6103723645|0.5997340679|0.5824468136|0.6077128053|0.5970745087|0.6170213223|0.6077128053|0.5917553306|0.5984042883|0.5997340679|0.5877660513|0.6077128053|0.5904255509|0.6077128053,0.5984042883|0.6023936510|0.5986702561,0.0018211541866460105,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.603723406791687,500,600,256,128,0.01,1.189106734469533,0.13266335427761078,npu:7
vit_b16,cifar100_coarse,general_vision,1,eurosat,0.8804666480461756,0.00836188643169896,0.8747514486|0.8812375665|0.9019019008|0.8786358833|0.8765059710|0.8747514486|0.8982036114|0.8788788319|0.8746238947|0.8714859486|0.8827037215|0.8802394867|0.8818818927|0.8726178408|0.8785139918,0.8825999841|0.8795999913|0.8791999687,0.0015173104717363453,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8796296119689941,500,600,256,128,0.01,1.189106734469533,0.15498120710253716,npu:7
vit_b16,cifar100_coarse,general_vision,1,flowers102,0.6679739316304524,0.03824228462830776,0.7058824301|0.6813726425|0.6813726425|0.6323529482|0.6960785389|0.6519608498|0.6519608498|0.6960785389|0.6470589042|0.6274510622|0.7009804845|0.7303922176|0.6911765337|0.6519608498|0.5735294819,0.6794118404|0.6549020410|0.6696079135,0.010072569688379543,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6939999461174011,500,600,256,128,0.01,1.189106734469533,0.18193070776760578,npu:7
vit_b16,cifar100_coarse,general_vision,1,food101,0.42726669317483906,0.009772569877658569,0.4386138916|0.4158416092|0.4207920730|0.4346534908|0.4177083671|0.4297029972|0.4326733053|0.4287129045|0.4297029972|0.4145833850|0.4079208076|0.4465346932|0.4326732755|0.4297029972|0.4281250238,0.4256000215|0.4272000352|0.4290000228,0.0013888447615212803,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4715999960899353,500,600,256,128,0.01,1.189106734469533,0.17016642726957798,npu:7
vit_b16,cifar100_coarse,general_vision,1,gtsrb,0.6095333376288413,0.01428574510332569,0.5978367329|0.6228855848|0.5964035988|0.6136820912|0.6144456267|0.6322517395|0.5990049839|0.5934065580|0.6197183132|0.5879959464|0.5958702564|0.5970149040|0.6203796268|0.6317907572|0.6205493212,0.6090000044|0.6066000022|0.6130000062,0.0026398669099820605,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4991999864578247,500,600,256,128,0.01,1.189106734469533,0.18185450695455074,npu:7
vit_b16,cifar100_coarse,general_vision,1,oxford_pets,0.9135869449679402,0.00886719049885626,0.9323409200|0.8994565010|0.9157608747|0.9088435769|0.9209808707|0.9269282222|0.9035326242|0.9171196222|0.9129252434|0.9046320915|0.9106900096|0.9157608747|0.9184782505|0.9142857790|0.9019073248,0.9154891078|0.9130434833|0.9122282438,0.0013855976641367095,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9018806219100952,500,600,256,128,0.01,1.189106734469533,0.15082662366330624,npu:7
vit_b16,cifar100_coarse,general_vision,2,beans,0.8168923431331309,0.02465133706856005,0.8557692766|0.8067632914|0.8260869384|0.7864077687|0.8398058414|0.8221154213|0.8115942478|0.7777777910|0.7864078283|0.8543689251|0.8509615660|0.8260869384|0.8067632914|0.7912621498|0.8106796145,0.8230174186|0.8104449041|0.8172147067,0.005137766598675137,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8125,500,600,256,128,0.01,1.2110340893268585,0.11023420840501785,npu:7
vit_b16,cifar100_coarse,general_vision,2,dtd,0.5992021441459656,0.015770181929898538,0.5917553306|0.6316489577|0.6063830256|0.5638297796|0.6010638475|0.6103723645|0.5997340679|0.5797872543|0.6010638475|0.6103723049|0.5797872543|0.5917553306|0.6117022038|0.5997340679|0.6090425253,0.5989361882|0.6002659678|0.5984042764,0.0007829530434917381,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5984042286872864,500,600,256,128,0.01,1.2110340893268585,0.1353505551815033,npu:7
vit_b16,cifar100_coarse,general_vision,2,eurosat,0.8885999802390735,0.007607970292850722,0.8787276149|0.8832335472|0.8998999000|0.8966900706|0.8865461349|0.8906559944|0.9031935930|0.8848848343|0.8926780224|0.8795180321|0.8807156682|0.8792415261|0.8888888955|0.8876630068|0.8965862989,0.8889999892|0.8901999617|0.8865999899,0.0014966528243077093,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8851852416992188,500,600,256,128,0.01,1.2110340893268585,0.14732737094163895,npu:7
vit_b16,cifar100_coarse,general_vision,2,flowers102,0.6702614982922873,0.025279840909724224,0.6666667461|0.6764706373|0.7058824301|0.6617647409|0.6666666865|0.6372549534|0.6715687513|0.6813725829|0.6568627954|0.6421568990|0.6470589042|0.7352941632|0.6911765337|0.6715686917|0.6421569586,0.6754902482|0.6578431964|0.6774510503,0.008817477067786702,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7003999352455139,500,600,256,128,0.01,1.2110340893268585,0.16901636309921741,npu:7
vit_b16,cifar100_coarse,general_vision,2,food101,0.4340000226895014,0.00911859367521741,0.4396039844|0.4316831827|0.4237623811|0.4514851570|0.4364583790|0.4376237988|0.4297029972|0.4356435835|0.4346534610|0.4229167104|0.4118812084|0.4386138916|0.4396039844|0.4435643852|0.4322916865,0.4366000192|0.4322000242|0.4332000247,0.001883257230415456,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.4809999465942383,500,600,256,128,0.01,1.2110340893268585,0.1743026915937662,npu:7
vit_b16,cifar100_coarse,general_vision,2,gtsrb,0.6266666798472404,0.012287633161397271,0.6125860810|0.6407960057|0.6123876572|0.6348088980|0.6164802313|0.6411013007|0.6228855252|0.6253746152|0.6338028312|0.6205493808|0.6027532220|0.6208955050|0.6303696632|0.6388329268|0.6469990015,0.6234000374|0.6288000042|0.6277999980,0.0023456652011962223,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5089999437332153,500,600,256,128,0.01,1.2110340893268585,0.2029004693031311,npu:7
vit_b16,cifar100_coarse,general_vision,2,oxford_pets,0.9150362253243077,0.006541996442097498,0.9093368649|0.9089673758|0.9239130616|0.9047619104|0.9237056971|0.9255750179|0.9171195626|0.9171196222|0.9156463146|0.9087193012|0.9215154648|0.9198369980|0.9089673758|0.9088436365|0.9114441276,0.9141304160|0.9168478225|0.9141304375,0.0012809926186414095,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8983373641967773,500,600,256,128,0.01,1.2110340893268585,0.1598612442612648,npu:7
vit_b16,cifar100_coarse,general_vision,3,beans,0.8243069133014543,0.01532018757413111,0.8509615660|0.8212560415|0.8260869980|0.8009709120|0.8398058414|0.8221154213|0.8019323349|0.8309178352|0.8058252335|0.8300970793|0.8221154213|0.8115942478|0.8260869980|0.8203883767|0.8543689251,0.8278530233|0.8181818078|0.8268859088,0.004349062399212141,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8203125,500,600,256,128,0.01,1.2453631609678268,0.10876461304724216,npu:7
vit_b16,cifar100_coarse,general_vision,3,dtd,0.6033688147862751,0.011607715646828703,0.5984042883|0.6077128053|0.6037234068|0.5744681358|0.6210106611|0.5917553306|0.5984042883|0.6077127457|0.6077127457|0.6170213223|0.6063829660|0.5864362121|0.6063829660|0.6103724241|0.6130319238,0.6010638595|0.6045212865|0.6045212984,0.0016298495396124618,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.610106348991394,500,600,256,128,0.01,1.2453631609678268,0.13599535264074802,npu:7
vit_b16,cifar100_coarse,general_vision,3,eurosat,0.8855333225647608,0.009386904640196678,0.8677932024|0.8832335472|0.8938938975|0.8986960649|0.8684738874|0.8836977482|0.8922156096|0.8938938379|0.8876630068|0.8765059710|0.8896620274|0.8772455454|0.8838838935|0.8876630068|0.8985943198,0.8823999896|0.8867999769|0.8874000012,0.0022291012691026736,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8833333253860474,500,600,256,128,0.01,1.2453631609678268,0.13788213208317757,npu:7
vit_b16,cifar100_coarse,general_vision,3,flowers102,0.6725490927696228,0.024094530754352535,0.6911765337|0.6862745881|0.6568628550|0.6666667461|0.6519608498|0.6372549534|0.6911765337|0.7107844353|0.6666667461|0.6225490570|0.6960785389|0.7009804249|0.6764706373|0.6813726425|0.6519608498,0.6705883145|0.6656863451|0.6813726187,0.006552265925378712,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7026000022888184,500,600,256,128,0.01,1.2453631609678268,0.1503067910671234,npu:7
vit_b16,cifar100_coarse,general_vision,3,food101,0.4376666852434476,0.012779190687335967,0.4366336763|0.4425742626|0.4554455280|0.4346534610|0.4302083850|0.4386138916|0.4554455876|0.4336633682|0.4267326891|0.4239583611|0.4138613939|0.4485148787|0.4544554651|0.4485148787|0.4197916985,0.4400000094|0.4358000237|0.4372000226,0.0017461004743348281,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.47519996762275696,500,600,256,128,0.01,1.2453631609678268,0.17981470935046673,npu:7
vit_b16,cifar100_coarse,general_vision,3,gtsrb,0.6198000062425931,0.013113795820313492,0.6135693192|0.6179104447|0.6043956280|0.6307846904|0.6124110222|0.6371681690|0.6129353046|0.5984015465|0.6428571343|0.6093591452|0.6204523444|0.6119402647|0.6443556547|0.6177062392|0.6225839853,0.6158000071|0.6201999977|0.6234000140,0.0031155546603278826,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.5045999884605408,500,600,256,128,0.01,1.2453631609678268,0.17930153012275696,npu:7
vit_b16,cifar100_coarse,general_vision,3,oxford_pets,0.912862327306167,0.009039489883191934,0.9309877753|0.8940217495|0.9021739364|0.9061225653|0.9168937206|0.9255750179|0.9076086879|0.9116848707|0.9142857790|0.9168937206|0.9161027670|0.9103261232|0.9116847515|0.9224490523|0.9059945345,0.9100543661|0.9152174011|0.9133152148,0.0021319885613159547,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9040610194206238,500,600,256,128,0.01,1.2453631609678268,0.1683964617550373,npu:7
vit_b16,cifar100_coarse,general_vision,4,beans,0.8210831881530204,0.021885315845780615,0.7980769873|0.7922705412|0.8115941882|0.8592233658|0.8398058414|0.8317307830|0.8164250851|0.8115941882|0.8203883767|0.8592233658|0.8076923490|0.8405796885|0.8309178352|0.7815534472|0.8155339956,0.8201160822|0.8278530091|0.8152804732,0.005178071409939839,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.828125,500,600,256,128,0.01,1.3080707024782896,0.09658350236713886,npu:7
vit_b16,cifar100_coarse,general_vision,4,dtd,0.5990248481432596,0.016372188685513073,0.5837766528|0.6077128053|0.6103723645|0.5664893389|0.6316490173|0.5917553306|0.6156915426|0.6010638475|0.5997340679|0.6037234068|0.5930851102|0.5797872543|0.6183511019|0.6010638475|0.5811170340,0.6000000358|0.6023936391|0.5946808696,0.0032233467640779795,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6111701726913452,500,600,256,128,0.01,1.3080707024782896,0.13084039837121964,npu:7
vit_b16,cifar100_coarse,general_vision,4,eurosat,0.8825333286166192,0.00908670980780872,0.8727633953|0.8712574840|0.8958959579|0.8836509585|0.8815261126|0.8856858015|0.9041916132|0.8858858943|0.8746238947|0.8744980097|0.8737574220|0.8852295280|0.8818818927|0.8916749954|0.8755019903,0.8810000101|0.8849999924|0.8815999834,0.001761309080567377,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8799999952316284,500,600,256,128,0.01,1.3080707024782896,0.14699623174965382,npu:7
vit_b16,cifar100_coarse,general_vision,4,flowers102,0.674509867032369,0.029618012713928103,0.6862745285|0.6764706373|0.6470589042|0.6568628550|0.6764706373|0.6715686917|0.7009804249|0.6911765337|0.6323530078|0.6519608498|0.7009804249|0.7058824301|0.6666667461|0.7352942228|0.6176471114,0.6686275125|0.6696079016|0.6852941871,0.0076361621989996225,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6969999670982361,500,600,256,128,0.01,1.3080707024782896,0.15942374430596828,npu:7
vit_b16,cifar100_coarse,general_vision,4,food101,0.43380002564191816,0.014154816097651087,0.4643564820|0.4386138916|0.4277227819|0.4297029972|0.4156250358|0.4326732755|0.4504950643|0.4326733351|0.4267326891|0.4218750298|0.4029703140|0.4455445707|0.4386138916|0.4425742626|0.4354166985,0.4354000297|0.4330000272|0.4330000200,0.0011313737327467985,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.47079998254776,500,600,256,128,0.01,1.3080707024782896,0.18559608794748783,npu:7
vit_b16,cifar100_coarse,general_vision,4,gtsrb,0.6229333441615105,0.01410755600543213,0.6086529493|0.6527363062|0.6033966541|0.6307847500|0.6185147762|0.6322517395|0.6139303446|0.6153846383|0.6307846904|0.6093591452|0.6204522848|0.6069651842|0.6243755817|0.6488933563|0.6276704073,0.6228000309|0.6204000121|0.6255999895,0.0021249738462919866,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.50819993019104,500,600,256,128,0.01,1.3080707024782896,0.17099287174642086,npu:7
vit_b16,cifar100_coarse,general_vision,4,oxford_pets,0.9148550728632919,0.007274880852020064,0.9174559116|0.9116848111|0.9198369980|0.9061225057|0.9237056375|0.9323409796|0.9198369980|0.9103261232|0.9102041125|0.9032697678|0.9120432138|0.9211956859|0.9089673758|0.9129252434|0.9128065109,0.9157608559|0.9152174112|0.9135869514,0.0009237358904162343,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.899427592754364,500,600,256,128,0.01,1.3080707024782896,0.1805666759610176,npu:7
vit_b16,dermamnist,medical,0,beans,0.8529980782152836,0.02164371407904222,0.8701924086|0.8164251447|0.8695652485|0.8640776873|0.8689320087|0.8701923490|0.8405797482|0.8164250851|0.8737864494|0.8689320087|0.8173077106|0.8502415419|0.8550724387|0.8349514604|0.8786407709,0.8578336845|0.8539651948|0.8471953554,0.004396589397063253,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.84375,500,600,256,128,0.01,1.2838675994426012,0.10418817587196827,npu:7
vit_b16,dermamnist,medical,0,dtd,0.5900709430376688,0.01218254153242097,0.5890957713|0.6063829660|0.5877659321|0.5598404408|0.6050532460|0.6023936272|0.5970745087|0.5797872543|0.5851063728|0.5824468136|0.5890958309|0.5757979155|0.5917553306|0.5957447290|0.6037234068,0.5896276712|0.5893617153|0.5912234426,0.0008221413060562617,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6079787015914917,500,600,256,128,0.01,1.2838675994426012,0.10699084773659706,npu:7
vit_b16,dermamnist,medical,0,eurosat,0.8893333340366681,0.008806834964700958,0.8896619678|0.8852295876|0.9079079628|0.8886660337|0.8704819083|0.8807156086|0.8992016315|0.8948949575|0.8806419373|0.8835340738|0.8956261873|0.8962076306|0.8868868947|0.8856569529|0.8945783377,0.8884000115|0.8877999897|0.8918000009,0.0017613140112722077,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8903703689575195,500,600,256,128,0.01,1.2838675994426012,0.12812543846666813,npu:7
