encoder,method,shortlist_size,rows,targets,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_mean,removed_fraction,passes_90pct_recall_at_50pct_removal
clip_b32,dpp_subspace,3,7,7,0.7142857142857143,0.42857142857142855,0.001501605236652199,0.04820175937009368,0.0016828519957406338,0.8571428571428572,False
clip_b32,dpp_subspace,5,7,7,0.8571428571428571,0.5714285714285714,0.0007002796445574333,0.012487503568240358,-0.00010286228997366134,0.7619047619047619,False
clip_b32,dpp_subspace,10,7,7,1.0,0.8571428571428571,0.0,0.0,0.0,0.5238095238095238,True
clip_b32,facility_subspace,3,7,7,0.14285714285714285,0.23809523809523808,0.0027341526520731235,0.13878453079070605,0.005037500177110942,0.8571428571428572,False
clip_b32,facility_subspace,5,7,7,0.14285714285714285,0.38095238095238093,0.00217986580563978,0.1021471902420648,0.00495156901223318,0.7619047619047619,False
clip_b32,facility_subspace,10,7,7,0.2857142857142857,0.4761904761904763,0.0015443300355961437,0.0738220159477662,0.003835497583661751,0.5238095238095238,False
clip_b32,full_merged_rank,3,7,7,0.7142857142857143,0.42857142857142855,0.001501605236652199,0.04820175937009368,0.0016828519957406338,0.8571428571428572,False
clip_b32,full_merged_rank,5,7,7,0.8571428571428571,0.7619047619047619,0.0008013255920947657,0.03571425580185332,0.0017857142857142952,0.7619047619047619,False
clip_b32,full_merged_rank,10,7,7,1.0,1.0,0.0,0.0,0.0,0.5238095238095238,True
clip_b32,kcenter_subspace,3,7,7,0.0,0.14285714285714285,0.007219767593063626,0.24760934188775588,0.008960076740809866,0.8571428571428572,False
clip_b32,kcenter_subspace,5,7,7,0.0,0.19047619047619047,0.007026344673945473,0.23898868172230597,0.0076207910265241475,0.7619047619047619,False
clip_b32,kcenter_subspace,10,7,7,0.14285714285714285,0.42857142857142855,0.002152232708572756,0.10091561158416962,0.004281926155090329,0.5238095238095238,False
clip_b32,pool_vendi_subspace,3,7,7,0.0,0.14285714285714285,0.007219767593063626,0.24760934188775588,0.008960076740809866,0.8571428571428572,False
clip_b32,pool_vendi_subspace,5,7,7,0.0,0.3333333333333333,0.00591508564264969,0.2166035862768903,0.007500791549682624,0.7619047619047619,False
clip_b32,pool_vendi_subspace,10,7,7,0.7142857142857143,0.619047619047619,0.0013081823175340457,0.03958109920464376,0.0003435662814549164,0.5238095238095238,False
clip_b32,random,3,700,7,0.14285714285714285,0.13904761904761903,0.00800649012592284,0.30206107025812506,0.010162442122186933,0.8571428571428572,False
clip_b32,random,5,700,7,0.2357142857142857,0.24238095238095242,0.005383407002533474,0.20923669267529169,0.007015086480549404,0.7619047619047619,False
clip_b32,random,10,700,7,0.47,0.45904761904761904,0.0027665350814635357,0.10610363271263404,0.003887608715466093,0.5238095238095238,False
clip_b32,rank_only,3,7,7,0.7142857142857143,0.42857142857142855,0.001501605236652199,0.04820175937009368,0.0016828519957406338,0.8571428571428572,False
clip_b32,rank_only,5,7,7,0.8571428571428571,0.7619047619047619,0.0008013255920947657,0.03571425580185332,0.0017857142857142952,0.7619047619047619,False
clip_b32,rank_only,10,7,7,1.0,0.8571428571428571,0.0,0.0,0.0,0.5238095238095238,True
