encoder,projection_seed,target_domain,readout,metric,shortlist_size,method,recall_at_top_q,recall_at_top_q_defined_count,test_loss,test_loss_defined_count,oracle_loss,oracle_loss_defined_count,absolute_regret,absolute_regret_defined_count,relative_regret,relative_regret_defined_count,span_normalized_regret,span_normalized_regret_defined_count,absolute_omission,absolute_omission_defined_count,relative_candidate_span,relative_candidate_span_defined_count
dinov2_b14,20260918,quickdraw,logistic,nll,10,random,0.02,20,4.22708870337969,20,4.162453275436495,20,0.06463542794319235,20,0.01552820504307387,20,0.03411764455684379,20,0.06426504919407075,20,0.4551370777429303,20
dinov2_b14,20260918,quickdraw,logistic,nll,10,second_moment_mmd,0.1,1,4.174845702406246,1,4.162453275436496,1,0.012392426969750403,1,0.0029771930517228135,1,0.006541310733212527,1,0.012392426969750403,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,10,target_a,0.0,1,4.224108428614709,1,4.162453275436496,1,0.06165515317821324,1,0.014812215080479857,1,0.032544514180068776,1,0.06165515317821324,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,10,target_energy,0.2,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,25,bayesian_d,0.0,1,4.264677957706919,1,4.162453275436496,1,0.10222468227042292,1,0.024558757902142004,1,0.053959035866581816,1,0.10222468227042292,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,25,domain_balance,0.0,1,4.232811799399211,1,4.162453275436496,1,0.07035852396271469,1,0.016903138439514746,1,0.03713856608505526,1,0.06392847844132188,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,25,dpp_subspace,0.0,1,4.2555102795422695,1,4.162453275436496,1,0.09305700410577344,1,0.02235628797443138,1,0.04911990050403809,1,0.09305700410577344,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,25,merged_effective_rank,0.0,1,4.264677957706919,1,4.162453275436496,1,0.10222468227042292,1,0.024558757902142004,1,0.053959035866581816,1,0.10222468227042292,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,25,random,0.045,20,4.2084725731303765,20,4.162453275436495,20,0.04601929769388056,20,0.01105581123647682,20,0.02429116803953587,20,0.04493163410177714,20,0.4551370777429303,20
dinov2_b14,20260918,quickdraw,logistic,nll,25,second_moment_mmd,0.5,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,25,target_a,0.0,1,4.209137778987547,1,4.162453275436496,1,0.04668450355105058,1,0.01121562224531037,1,0.02464229524197359,1,0.04668450355105058,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,25,target_energy,0.5,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,50,bayesian_d,0.0,1,4.2555102795422695,1,4.162453275436496,1,0.09305700410577344,1,0.02235628797443138,1,0.04911990050403809,1,0.09305700410577344,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,50,domain_balance,0.1,1,4.203714031069829,1,4.162453275436496,1,0.04126075563333309,1,0.00991260511603131,1,0.021779383840114498,1,0.04126075563333309,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,50,dpp_subspace,0.0,1,4.2555102795422695,1,4.162453275436496,1,0.09305700410577344,1,0.02235628797443138,1,0.04911990050403809,1,0.09305700410577344,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,50,merged_effective_rank,0.0,1,4.2555102795422695,1,4.162453275436496,1,0.09305700410577344,1,0.02235628797443138,1,0.04911990050403809,1,0.09305700410577344,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,50,random,0.07,20,4.195367836309897,20,4.162453275436495,20,0.03291456087340037,20,0.007907490774163412,20,0.01737386638192046,20,0.03268086182540912,20,0.4551370777429303,20
dinov2_b14,20260918,quickdraw,logistic,nll,50,second_moment_mmd,0.6,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,50,target_a,0.2,1,4.185657091260121,1,4.162453275436496,1,0.023203815823625185,1,0.00557455286298485,1,0.012248074559492294,1,0.023203815823625185,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,50,target_energy,0.8,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,100,bayesian_d,0.0,1,4.236235517671448,1,4.162453275436496,1,0.07378224223495167,1,0.01772566257268425,1,0.038945766977692885,1,0.06857511104932001,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,100,domain_balance,0.1,1,4.203714031069829,1,4.162453275436496,1,0.04126075563333309,1,0.00991260511603131,1,0.021779383840114498,1,0.04126075563333309,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,100,dpp_subspace,0.0,1,4.2555102795422695,1,4.162453275436496,1,0.09305700410577344,1,0.02235628797443138,1,0.04911990050403809,1,0.09305700410577344,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,100,merged_effective_rank,0.0,1,4.236235517671448,1,4.162453275436496,1,0.07378224223495167,1,0.01772566257268425,1,0.038945766977692885,1,0.06857511104932001,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,100,random,0.19,20,4.181734027844369,20,4.162453275436495,20,0.019280752407873303,20,0.004632064585962572,20,0.010177295615934959,20,0.019212288068195395,20,0.4551370777429303,20
dinov2_b14,20260918,quickdraw,logistic,nll,100,second_moment_mmd,0.8,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,100,target_a,0.4,1,4.174845702406246,1,4.162453275436496,1,0.012392426969750403,1,0.0029771930517228135,1,0.006541310733212527,1,0.012392426969750403,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,100,target_energy,0.9,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,227,bayesian_d,0.0,1,4.204184656164667,1,4.162453275436496,1,0.041731380728171175,1,0.01002566947103929,1,0.022027802087137303,1,0.041731380728171175,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,227,domain_balance,0.2,1,4.203714031069829,1,4.162453275436496,1,0.04126075563333309,1,0.00991260511603131,1,0.021779383840114498,1,0.04114373509711733,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,227,dpp_subspace,0.0,1,4.236235517671448,1,4.162453275436496,1,0.07378224223495167,1,0.01772566257268425,1,0.038945766977692885,1,0.06392847844132188,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,227,merged_effective_rank,0.0,1,4.204184656164667,1,4.162453275436496,1,0.041731380728171175,1,0.01002566947103929,1,0.022027802087137303,1,0.041731380728171175,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,227,random,0.5,20,4.168583179961971,20,4.162453275436495,20,0.006129904525474928,20,0.001472666266705928,20,0.003235654352769996,20,0.006126938279353622,20,0.4551370777429303,20
dinov2_b14,20260918,quickdraw,logistic,nll,227,second_moment_mmd,1.0,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,227,target_a,0.8,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,logistic,nll,227,target_energy,1.0,1,4.162453275436496,1,4.162453275436496,1,0.0,1,0.0,1,0.0,1,0.0,1,0.45513707774293016,1
dinov2_b14,20260918,quickdraw,ridge,brier_score,10,bayesian_d,0.0,1,0.9891596550255594,1,0.9887355846996303,1,0.00042407032592906013,1,0.0004289016522631672,1,0.6761806615134804,1,0.00040165341091458195,1,0.0006343003825385452,1
dinov2_b14,20260918,quickdraw,ridge,brier_score,10,domain_balance,0.0,1,0.9888868976006213,1,0.9887355846996303,1,0.00015131290099101857,1,0.00015303677073278006,1,0.24126860860513563,1,0.00015131290099101857,1,0.0006343003825385452,1
dinov2_b14,20260918,quickdraw,ridge,brier_score,10,dpp_subspace,0.0,1,0.9891721714400025,1,0.9887355846996303,1,0.00043658674037216905,1,0.000441560663061197,1,0.6961380998920715,1,0.0004314719850707638,1,0.0006343003825385452,1
dinov2_b14,20260918,quickdraw,ridge,brier_score,10,merged_effective_rank,0.0,1,0.9891596550255594,1,0.9887355846996303,1,0.00042407032592906013,1,0.0004289016522631672,1,0.6761806615134804,1,0.00040165341091458195,1,0.0006343003825385452,1
dinov2_b14,20260918,quickdraw,ridge,brier_score,10,random,0.025,20,0.988875661105087,20,0.9887355846996302,20,0.00014007640545661836,20,0.00014167226063697548,20,0.22335200251651482,20,0.00013186962463695995,20,0.0006343003825385452,20
